idx,FLIP,LPIPS,SSIM,Hausdorff
1912,0.013361130841076374,0.2512197494506836,0.9872709660760169,181.01933598375618
1063,0.017466602846980095,0.21571172773838043,0.9800706298321208,181.01933598375618
1698,0.014281338080763817,0.16163650155067444,0.9853940747413551,181.01933598375618
2095,0.014920181594789028,0.1606055349111557,0.9847866959177289,181.01933598375618
553,0.027715275064110756,0.2350737452507019,0.9723926177627877,181.01933598375618
1051,0.013574805110692978,0.11156082898378372,0.985982735358696,181.01933598375618
778,0.020512331277132034,0.07858765870332718,0.9813937838573109,181.01933598375618
775,0.04811026155948639,0.27931085228919983,0.9601089633159287,181.01933598375618
317,0.026303691789507866,0.279342383146286,0.9745572752969524,181.01933598375618
2255,0.025479845702648163,0.13762418925762177,0.9769937814608887,181.01933598375618
1038,0.02097148261964321,0.12452411651611328,0.9832352917261885,181.01933598375618
1184,0.023807596415281296,0.16676674783229828,0.9765451147764409,181.01933598375618
575,0.01788702979683876,0.267851859331131,0.982508746947924,181.01933598375618
1282,0.021087387576699257,0.179906964302063,0.9809760543155458,181.01933598375618
1471,0.10542840510606766,0.18908344209194183,0.9089960722394471,36.235341863986875
436,0.018276847898960114,0.23395508527755737,0.9818780396403275,181.01933598375618
2219,0.013731042854487896,0.30402588844299316,0.9854944746594856,181.01933598375618
124,0.023824049159884453,0.19611945748329163,0.9785710381956259,181.01933598375618
276,0.06927134096622467,0.18421423435211182,0.9384808630007958,181.01933598375618
1839,0.024484384804964066,0.21479789912700653,0.9776671641653624,181.01933598375618
820,0.02191241830587387,0.24527482688426971,0.9801134706506724,181.01933598375618
418,0.04934379830956459,0.22450752556324005,0.9622460856826466,181.01933598375618
704,0.013816846534609795,0.18948334455490112,0.9867481691140904,181.01933598375618
2589,0.014092297293245792,0.22876474261283875,0.9862758532062793,181.01933598375618
962,0.014951585792005062,0.3441736698150635,0.9847037737891159,181.01933598375618
1240,0.015896212309598923,0.34838488698005676,0.9854920337054809,181.01933598375618
567,0.025167278945446014,0.23320695757865906,0.9748274590186163,181.01933598375618
882,0.027143418788909912,0.2157154083251953,0.9800567911443506,181.01933598375618
2906,0.01792539842426777,0.31786149740219116,0.9826978261799152,181.01933598375618
316,0.028536111116409302,0.18766511976718903,0.9759076546268183,181.01933598375618
1292,0.016935700550675392,0.2106819450855255,0.9853522096435153,181.01933598375618
2878,0.015316861681640148,0.13315215706825256,0.9841107001904712,181.01933598375618
2990,0.025961805135011673,0.21360942721366882,0.9740880835094262,181.01933598375618
2541,0.014262808486819267,0.1640281230211258,0.9869067378840888,181.01933598375618
2413,0.022320780903100967,0.2714676856994629,0.9760890893627742,181.01933598375618
192,0.09042885899543762,0.118662990629673,0.9480633446776325,181.01933598375618
1430,0.025268439203500748,0.20389273762702942,0.9787038512898834,181.01933598375618
2320,0.019676806405186653,0.32007843255996704,0.9823602189876697,181.01933598375618
9,0.017957795411348343,0.18932843208312988,0.9846430725829537,181.01933598375618
879,0.01481675449758768,0.3030073940753937,0.982846904776559,181.01933598375618
779,0.013590659014880657,0.29747122526168823,0.9842712126255359,181.01933598375618
2857,0.02406131848692894,0.2941751778125763,0.9753281329903234,181.01933598375618
2949,0.015710558742284775,0.2959457039833069,0.9853679559413746,181.01933598375618
1052,0.052218738943338394,0.09277021139860153,0.9568581189815175,181.01933598375618
1463,0.01876923441886902,0.16197116672992706,0.9822926131005046,181.01933598375618
69,0.018972352147102356,0.25479939579963684,0.981125654536951,181.01933598375618
1931,0.06319575756788254,0.18172533810138702,0.9558150691614152,181.01933598375618
2401,0.013987167738378048,0.24895769357681274,0.9861800020188728,181.01933598375618
1318,0.015680978074669838,0.2748112976551056,0.9853712968893095,181.01933598375618
333,0.013189827091991901,0.2435687631368637,0.9856353979863338,181.01933598375618
2386,0.014614097774028778,0.14646081626415253,0.9844506555441557,181.01933598375618
2718,0.014761355705559254,0.23054030537605286,0.9862389767850877,181.01933598375618
914,0.013187413103878498,0.24520230293273926,0.9871643036107512,181.01933598375618
2663,0.0155631760135293,0.27844732999801636,0.9841781035937559,181.01933598375618
582,0.08354556560516357,0.3784346282482147,0.9272860221448213,181.01933598375618
1086,0.01589622162282467,0.23084653913974762,0.983409837907928,181.01933598375618
1017,0.037609245628118515,0.2094249725341797,0.9636065868266946,181.01933598375618
2771,0.036558374762535095,0.1715383231639862,0.967412951851502,181.01933598375618
259,0.029316704720258713,0.24376624822616577,0.965764460542013,181.01933598375618
2820,0.014699026942253113,0.13770532608032227,0.9857208990724882,181.01933598375618
1697,0.014508322812616825,0.21782222390174866,0.9868109836677085,181.01933598375618
196,0.018888121470808983,0.14583684504032135,0.9808051803172728,181.01933598375618
2100,0.01664908230304718,0.1384447067975998,0.9826701576225605,181.01933598375618
2837,0.026298554614186287,0.26505717635154724,0.9713771706915483,181.01933598375618
1293,0.01628364436328411,0.23949536681175232,0.9816148715778678,181.01933598375618
480,0.030166981741786003,0.257968544960022,0.9674324105317197,181.01933598375618
2683,0.02241385355591774,0.26606395840644836,0.9786318945910889,181.01933598375618
361,0.028705917298793793,0.2079472839832306,0.9731186579911523,181.01933598375618
776,0.02079518511891365,0.1646834760904312,0.9788759727325358,181.01933598375618
1327,0.015209414064884186,0.28637823462486267,0.9842247475766608,181.01933598375618
302,0.2246904820203781,0.34684669971466064,0.8059579639901946,181.01933598375618
2218,0.015328655950725079,0.20702452957630157,0.9857459564565518,181.01933598375618
148,0.013731059618294239,0.16441303491592407,0.9880412016858138,181.01933598375618
514,0.016423406079411507,0.20381960272789001,0.9859113987885436,181.01933598375618
998,0.01647217944264412,0.2516731023788452,0.9807196273642576,181.01933598375618
1222,0.016014156863093376,0.23776113986968994,0.9834241245369566,181.01933598375618
